edad,ingresos_mensuales,antiguedad_laboral,tipo_empleo,monto_prestamo,plazo_meses,historial_crediticio,num_creditos_activos,deuda_actual,tiene_vivienda_propia,ratio_cuota_ingreso,default
41,2277.0,28,Formal,4390.0,48,Bueno,5,184.0,1,0.04,0
28,2753.0,22,Formal,4881.0,60,Bueno,4,4935.0,1,0.03,0
58,5022.0,26,Independiente,5036.0,60,Bueno,0,6025.0,1,0.017,0
33,2571.0,5,Independiente,6778.0,48,Regular,3,253.0,1,0.055,0
60,4236.0,29,Independiente,3787.0,24,Regular,4,5891.0,0,0.037,0
62,5569.0,10,Informal,14179.0,24,Bueno,2,3620.0,0,0.106,1
54,4771.0,23,Formal,2623.0,60,Regular,4,6840.0,0,0.009,1
37,2419.0,11,Formal,15848.0,24,Regular,3,4136.0,1,0.273,1
67,2812.0,13,Informal,11081.0,36,Bueno,1,135.0,0,0.109,0
54,4828.0,22,Formal,4229.0,24,Regular,0,8380.0,0,0.036,1
52,8087.0,16,Informal,6466.0,36,Bueno,0,2413.0,0,0.022,1
62,3902.0,21,Independiente,4640.0,12,Bueno,4,2088.0,0,0.099,0
64,5643.0,2,Formal,11187.0,48,Regular,4,6368.0,0,0.041,1
24,4787.0,25,Informal,14947.0,36,Regular,2,6169.0,0,0.087,1
64,3147.0,12,Formal,29611.0,36,Malo,2,964.0,1,0.261,1
58,5668.0,23,Independiente,9626.0,24,Bueno,3,1396.0,0,0.071,0
31,2058.0,8,Formal,2668.0,36,Bueno,5,1061.0,0,0.036,1
36,5509.0,17,Independiente,4035.0,48,Bueno,3,3229.0,0,0.015,1
57,4898.0,17,Independiente,9359.0,60,Bueno,3,2806.0,0,0.032,0
31,3262.0,4,Formal,6627.0,48,Bueno,3,1006.0,1,0.042,0
43,2659.0,14,Informal,10995.0,36,Bueno,0,4646.0,1,0.115,1
54,3373.0,19,Formal,8699.0,48,Regular,4,4845.0,0,0.054,0
52,3056.0,25,Formal,4267.0,36,Bueno,5,5391.0,0,0.039,0
65,3662.0,26,Formal,6031.0,36,Bueno,0,683.0,1,0.046,0
26,3506.0,11,Independiente,11290.0,36,Bueno,0,477.0,0,0.089,0
35,3261.0,19,Formal,8977.0,24,Regular,2,3146.0,1,0.115,1
69,2025.0,5,Independiente,11064.0,36,Bueno,4,2240.0,0,0.152,1
48,2514.0,26,Independiente,3226.0,36,Bueno,0,2874.0,0,0.036,0
33,6012.0,26,Independiente,4447.0,24,Bueno,4,1009.0,0,0.031,0
35,3297.0,29,Informal,13616.0,48,Bueno,1,5008.0,0,0.086,0
37,3689.0,14,Informal,3305.0,24,Bueno,1,3252.0,1,0.037,0
48,3434.0,10,Formal,10701.0,36,Regular,1,2276.0,0,0.087,1
34,6825.0,22,Independiente,3075.0,48,Bueno,3,6197.0,0,0.009,0
51,3028.0,21,Formal,7726.0,12,Bueno,3,221.0,0,0.213,0
42,2946.0,6,Formal,5528.0,24,Bueno,2,1141.0,0,0.078,1
50,4940.0,16,Formal,4231.0,36,Bueno,3,8879.0,1,0.024,1
28,4361.0,19,Formal,8080.0,12,Malo,4,4337.0,0,0.154,1
51,4992.0,13,Independiente,13250.0,24,Regular,4,706.0,1,0.111,1
66,4873.0,11,Formal,4816.0,48,Bueno,4,2569.0,0,0.021,0
27,5724.0,7,Independiente,1854.0,12,Regular,3,1904.0,1,0.027,1
37,2395.0,12,Informal,6737.0,36,Bueno,1,3986.0,1,0.078,0
54,4761.0,7,Formal,4205.0,12,Bueno,4,6909.0,0,0.074,0
51,2953.0,9,Formal,11420.0,12,Bueno,4,2907.0,0,0.322,1
54,1798.0,5,Formal,5519.0,24,Regular,5,3080.0,0,0.128,1
48,4860.0,11,Formal,4922.0,60,Regular,4,3262.0,0,0.017,1
54,4754.0,18,Informal,5879.0,36,Bueno,0,7402.0,0,0.034,0
50,4033.0,11,Formal,13246.0,24,Regular,3,3394.0,0,0.137,0
24,5763.0,4,Formal,9229.0,36,Bueno,4,8803.0,1,0.044,0
57,2962.0,24,Formal,3840.0,36,Bueno,5,4802.0,1,0.036,1
42,5159.0,12,Formal,3223.0,36,Bueno,1,4299.0,0,0.017,0
23,3815.0,17,Independiente,15725.0,24,Bueno,5,1222.0,1,0.172,0
41,3926.0,15,Informal,4852.0,24,Bueno,1,1359.0,0,0.051,0
42,1897.0,15,Independiente,13466.0,36,Malo,2,986.0,0,0.197,1
25,5786.0,13,Formal,6580.0,36,Bueno,5,2322.0,0,0.032,1
69,4684.0,22,Independiente,4489.0,48,Bueno,0,3273.0,1,0.02,0
31,5084.0,25,Informal,4698.0,36,Bueno,1,4637.0,0,0.026,0
37,2808.0,27,Formal,6761.0,36,Bueno,5,440.0,0,0.067,1
42,4480.0,13,Independiente,1802.0,36,Bueno,5,7335.0,0,0.011,1
61,3812.0,10,Independiente,4578.0,36,Bueno,0,17.0,0,0.033,0
57,4777.0,2,Independiente,18891.0,36,Bueno,4,1189.0,0,0.11,1
58,4403.0,13,Formal,22001.0,24,Bueno,3,67.0,1,0.208,0
32,7341.0,29,Independiente,4864.0,60,Bueno,5,13036.0,1,0.011,0
62,6443.0,7,Independiente,10389.0,24,Regular,2,4762.0,0,0.067,0
61,3648.0,25,Independiente,9087.0,36,Malo,3,1287.0,1,0.069,1
43,4858.0,22,Formal,3502.0,36,Bueno,1,1038.0,1,0.02,0
47,3534.0,19,Formal,10488.0,48,Regular,3,2356.0,1,0.062,1
22,5704.0,16,Independiente,5801.0,12,Regular,2,10020.0,0,0.085,0
58,3872.0,22,Independiente,7546.0,48,Regular,2,3824.0,0,0.041,0
68,3352.0,2,Informal,11664.0,12,Regular,1,2137.0,0,0.29,1
44,4457.0,3,Formal,6031.0,12,Bueno,2,2925.0,1,0.113,1
47,6250.0,5,Formal,5992.0,48,Malo,1,1320.0,1,0.02,1
45,5872.0,22,Independiente,9855.0,24,Bueno,5,5465.0,1,0.07,0
25,3425.0,12,Independiente,13688.0,36,Bueno,2,2615.0,0,0.111,1
51,7086.0,6,Independiente,9545.0,36,Regular,2,9296.0,0,0.037,0
56,2871.0,1,Independiente,6163.0,60,Malo,5,992.0,1,0.036,1
66,3201.0,14,Formal,12889.0,48,Bueno,2,791.0,1,0.084,0
66,5613.0,11,Formal,8879.0,24,Malo,4,5875.0,1,0.066,1
45,1802.0,5,Formal,15317.0,48,Regular,5,2407.0,0,0.177,0
67,4099.0,0,Formal,17587.0,24,Regular,5,3671.0,0,0.179,1
46,3642.0,22,Independiente,9457.0,36,Regular,2,5179.0,0,0.072,1
52,7248.0,23,Formal,14718.0,48,Regular,3,10973.0,0,0.042,0
50,2677.0,7,Informal,14963.0,48,Bueno,4,4417.0,1,0.116,1
69,2788.0,14,Formal,6976.0,36,Regular,3,1898.0,0,0.07,0
57,7638.0,7,Independiente,14960.0,48,Bueno,1,12433.0,0,0.041,0
26,3658.0,12,Independiente,7747.0,36,Malo,3,4669.0,1,0.059,1
24,6157.0,3,Formal,11053.0,60,Regular,0,6926.0,0,0.03,1
41,3440.0,28,Independiente,7311.0,12,Regular,5,3429.0,0,0.177,0
46,3152.0,21,Informal,2892.0,24,Bueno,3,112.0,0,0.038,0
53,6274.0,27,Informal,20396.0,48,Bueno,1,6328.0,0,0.068,1
44,8365.0,8,Formal,10808.0,24,Bueno,2,11729.0,0,0.054,0
46,6459.0,26,Independiente,11345.0,36,Bueno,0,11491.0,1,0.049,0
66,3358.0,15,Formal,8182.0,48,Regular,4,2618.0,1,0.051,0
37,4032.0,5,Formal,14901.0,36,Malo,3,7186.0,0,0.103,0
45,2835.0,9,Formal,6885.0,24,Regular,0,873.0,1,0.101,0
48,3015.0,24,Informal,7152.0,24,Bueno,2,5200.0,0,0.099,0
43,2958.0,23,Independiente,3869.0,24,Malo,0,3140.0,0,0.054,1
68,3471.0,21,Formal,8668.0,24,Malo,2,4140.0,1,0.104,1
68,4273.0,6,Informal,14481.0,12,Regular,5,4412.0,0,0.282,0
46,1613.0,19,Independiente,6935.0,48,Bueno,3,2854.0,0,0.09,0
43,4093.0,28,Formal,3549.0,24,Regular,2,326.0,1,0.036,0
49,5307.0,1,Independiente,12824.0,48,Bueno,3,3921.0,0,0.05,0
29,4357.0,9,Independiente,9907.0,60,Bueno,3,6864.0,1,0.038,0
41,5117.0,2,Formal,19064.0,24,Regular,0,1539.0,0,0.155,0
31,5421.0,3,Formal,4703.0,60,Regular,1,5558.0,0,0.014,0
28,3380.0,29,Formal,10830.0,24,Bueno,4,3185.0,0,0.134,1
25,3842.0,7,Formal,3454.0,36,Malo,5,5584.0,0,0.025,1
49,11694.0,5,Informal,7429.0,60,Malo,0,19328.0,0,0.011,1
21,3276.0,2,Formal,8261.0,48,Regular,5,1526.0,0,0.053,0
52,5226.0,29,Formal,2696.0,24,Bueno,0,6520.0,1,0.021,0
42,2457.0,14,Informal,13895.0,24,Bueno,3,2422.0,1,0.236,0
38,5480.0,23,Informal,11827.0,24,Regular,4,6538.0,0,0.09,0
58,3077.0,7,Independiente,9907.0,60,Regular,1,1110.0,0,0.054,1
47,4148.0,19,Independiente,3596.0,24,Bueno,5,2036.0,1,0.036,0
56,2303.0,26,Informal,4982.0,36,Bueno,5,2279.0,0,0.06,1
55,3993.0,20,Independiente,12599.0,24,Bueno,2,21.0,0,0.131,0
22,4024.0,15,Formal,7387.0,24,Bueno,5,5189.0,1,0.076,0
31,3789.0,6,Formal,6553.0,36,Regular,0,1102.0,0,0.048,0
48,4794.0,7,Formal,14710.0,24,Bueno,3,8036.0,1,0.128,0
68,6069.0,17,Formal,8089.0,36,Bueno,1,9401.0,1,0.037,0
28,2783.0,13,Formal,3790.0,36,Bueno,3,3123.0,1,0.038,0
26,3823.0,1,Formal,12512.0,36,Malo,1,6132.0,0,0.091,0
67,2364.0,5,Formal,3493.0,36,Bueno,2,4201.0,1,0.041,0
68,1961.0,12,Independiente,7424.0,24,Bueno,4,2735.0,1,0.158,1
29,4336.0,5,Formal,8745.0,48,Regular,1,4891.0,0,0.042,0
40,2703.0,16,Formal,11062.0,36,Malo,5,2186.0,1,0.114,1
51,4079.0,9,Independiente,3013.0,36,Bueno,4,5973.0,0,0.021,0
30,4401.0,8,Formal,1620.0,24,Bueno,1,5580.0,0,0.015,0
36,2088.0,3,Formal,1660.0,12,Regular,4,1776.0,0,0.066,0
40,4651.0,15,Formal,15742.0,48,Bueno,1,4186.0,0,0.071,0
52,5957.0,5,Independiente,2702.0,48,Malo,3,2455.0,1,0.009,0
36,5046.0,18,Informal,18001.0,24,Regular,3,7163.0,0,0.149,1
41,2808.0,28,Formal,13269.0,24,Bueno,4,4439.0,0,0.197,0
35,3982.0,27,Informal,4205.0,24,Malo,2,118.0,1,0.044,1
58,4149.0,20,Informal,1989.0,36,Regular,2,836.0,0,0.013,1
28,3851.0,24,Informal,7753.0,24,Bueno,2,6871.0,0,0.084,1
32,2411.0,27,Informal,5454.0,60,Bueno,5,773.0,0,0.038,0
33,2976.0,20,Independiente,14846.0,12,Regular,5,3945.0,0,0.416,1
65,3723.0,7,Formal,8695.0,60,Malo,1,3222.0,1,0.039,0
67,4378.0,15,Formal,7473.0,12,Bueno,0,4108.0,0,0.142,0
45,3268.0,25,Formal,6574.0,24,Bueno,5,638.0,0,0.084,1
28,1480.0,20,Formal,11046.0,24,Malo,1,367.0,0,0.311,1
58,1878.0,10,Informal,7080.0,24,Bueno,1,1954.0,0,0.157,1
45,3344.0,5,Formal,20001.0,60,Bueno,0,2273.0,0,0.1,0
62,7336.0,4,Independiente,2640.0,36,Bueno,0,10530.0,0,0.01,1
38,4663.0,11,Informal,6168.0,12,Regular,0,8158.0,0,0.11,1
69,4331.0,24,Formal,10168.0,60,Regular,3,6333.0,0,0.039,0
60,2959.0,16,Formal,9425.0,24,Bueno,3,2162.0,1,0.133,0
31,3401.0,1,Formal,19970.0,12,Bueno,0,2952.0,0,0.489,0
56,1826.0,27,Formal,4755.0,12,Regular,3,515.0,0,0.217,1
35,2884.0,12,Formal,1172.0,36,Regular,1,3611.0,1,0.011,0
38,4575.0,11,Formal,12698.0,60,Bueno,3,3684.0,1,0.046,0
33,4343.0,24,Independiente,8461.0,12,Bueno,4,6703.0,0,0.162,0
54,3153.0,11,Formal,12761.0,48,Regular,2,3701.0,1,0.084,0
33,3849.0,18,Independiente,9165.0,24,Bueno,1,1182.0,0,0.099,1
52,4094.0,27,Formal,1480.0,24,Bueno,5,3029.0,0,0.015,0
49,3216.0,15,Formal,9499.0,48,Malo,4,3919.0,1,0.062,1
57,4764.0,18,Formal,4734.0,48,Malo,5,7357.0,0,0.021,1
69,4314.0,10,Independiente,6171.0,36,Bueno,0,2724.0,0,0.04,1
21,3448.0,26,Independiente,6941.0,24,Malo,1,4155.0,1,0.084,1
69,2471.0,2,Formal,3491.0,12,Regular,2,772.0,1,0.118,1
26,3355.0,8,Independiente,4635.0,48,Malo,1,5464.0,0,0.029,1
46,3272.0,29,Formal,11473.0,36,Malo,2,3388.0,1,0.097,0
37,3150.0,14,Informal,11463.0,36,Regular,1,4358.0,1,0.101,1
52,2121.0,5,Informal,2448.0,24,Bueno,2,1515.0,0,0.048,0
56,6562.0,12,Formal,8515.0,48,Bueno,4,11109.0,1,0.027,0
63,6438.0,7,Formal,12182.0,12,Bueno,2,8345.0,0,0.158,0
40,3798.0,15,Formal,8021.0,36,Bueno,4,1050.0,1,0.059,0
66,4370.0,7,Independiente,8800.0,36,Regular,2,4328.0,1,0.056,0
36,4733.0,11,Formal,2567.0,24,Bueno,2,2315.0,1,0.023,0
30,3820.0,27,Independiente,14529.0,36,Regular,1,5730.0,1,0.106,1
39,4486.0,2,Informal,3689.0,36,Malo,0,6321.0,0,0.023,1
46,4983.0,22,Formal,5981.0,36,Bueno,0,4436.0,0,0.033,0
53,4254.0,2,Informal,12245.0,60,Regular,1,2312.0,0,0.048,1
61,5311.0,13,Formal,17399.0,36,Regular,3,8152.0,0,0.091,0
32,3111.0,20,Informal,6279.0,12,Regular,0,4763.0,1,0.168,0
35,3981.0,28,Independiente,22766.0,24,Malo,2,3620.0,0,0.238,0
66,9977.0,7,Formal,8187.0,36,Bueno,0,12881.0,0,0.023,0
42,5774.0,1,Formal,7658.0,24,Bueno,2,2967.0,0,0.055,1
32,4290.0,22,Independiente,4028.0,48,Bueno,1,2694.0,0,0.02,0
69,2786.0,26,Independiente,6059.0,24,Bueno,1,4734.0,0,0.091,0
42,4056.0,16,Formal,8603.0,12,Bueno,3,5375.0,0,0.177,0
69,5628.0,1,Informal,10244.0,24,Regular,5,731.0,1,0.076,0
66,5191.0,15,Independiente,9973.0,48,Regular,3,4277.0,1,0.04,0
65,1935.0,11,Informal,5679.0,36,Bueno,1,1378.0,1,0.082,0
49,2150.0,13,Formal,15663.0,36,Bueno,5,894.0,0,0.202,1
60,2187.0,1,Formal,7807.0,24,Bueno,5,3917.0,1,0.149,0
68,4761.0,9,Formal,7512.0,60,Bueno,4,1164.0,1,0.026,1
34,2198.0,29,Formal,3856.0,48,Bueno,1,1243.0,0,0.037,0
22,2741.0,1,Formal,10840.0,24,Bueno,1,4187.0,0,0.165,0
36,3769.0,27,Formal,7263.0,48,Regular,5,897.0,1,0.04,0
52,5981.0,15,Independiente,6330.0,60,Malo,5,4049.0,1,0.018,0
47,4846.0,17,Formal,3129.0,24,Bueno,2,5532.0,0,0.027,0
24,3602.0,28,Formal,3213.0,24,Regular,2,2184.0,0,0.037,0
48,5368.0,6,Independiente,9126.0,36,Malo,3,3950.0,0,0.047,0
29,8172.0,29,Independiente,16957.0,36,Bueno,5,8092.0,1,0.058,1
45,4070.0,8,Independiente,6622.0,48,Bueno,1,6979.0,0,0.034,0
49,2418.0,10,Independiente,6596.0,36,Bueno,4,3791.0,0,0.076,0
52,2776.0,13,Formal,10916.0,24,Bueno,5,559.0,0,0.164,1
41,2767.0,18,Independiente,14236.0,24,Bueno,1,2836.0,0,0.214,1
41,3000.0,9,Independiente,5366.0,36,Regular,1,3528.0,0,0.05,1
54,3508.0,23,Formal,3895.0,12,Bueno,0,2057.0,0,0.093,1
57,4426.0,0,Formal,7149.0,24,Bueno,4,2105.0,1,0.067,0
60,2281.0,19,Informal,9894.0,12,Bueno,1,2454.0,0,0.361,1
37,2438.0,19,Formal,1666.0,48,Bueno,0,1821.0,0,0.014,1
41,4967.0,16,Formal,5819.0,12,Bueno,3,8092.0,1,0.098,0
37,3277.0,18,Formal,6729.0,12,Bueno,3,965.0,0,0.171,1
46,2876.0,22,Informal,6215.0,48,Bueno,0,213.0,1,0.045,0
27,3656.0,27,Independiente,2942.0,12,Bueno,4,5920.0,0,0.067,0
42,6377.0,6,Informal,5832.0,36,Regular,3,10286.0,0,0.025,1
30,5223.0,14,Informal,6794.0,24,Bueno,2,3918.0,1,0.054,0
47,5088.0,16,Independiente,4290.0,48,Regular,2,6904.0,0,0.018,0
62,7226.0,10,Formal,8640.0,24,Regular,3,11000.0,0,0.05,0
69,4504.0,29,Formal,11831.0,12,Bueno,4,2066.0,0,0.219,0
42,7486.0,15,Informal,12071.0,24,Bueno,4,8819.0,0,0.067,0
23,7723.0,17,Informal,4928.0,60,Regular,2,10247.0,0,0.011,1
32,2308.0,5,Informal,9787.0,48,Bueno,3,1485.0,1,0.088,0
26,2074.0,12,Informal,9326.0,24,Regular,1,3532.0,0,0.187,0
58,2699.0,18,Independiente,19061.0,24,Regular,1,4699.0,0,0.294,1
69,6132.0,12,Formal,9815.0,24,Bueno,5,5372.0,0,0.067,0
48,3684.0,23,Independiente,10151.0,24,Bueno,2,504.0,1,0.115,0
29,3515.0,4,Formal,13170.0,24,Regular,1,5814.0,0,0.156,1
22,5423.0,4,Formal,3402.0,48,Regular,4,5105.0,1,0.013,0
68,3216.0,10,Formal,7689.0,12,Bueno,4,804.0,0,0.199,0
36,4288.0,9,Formal,17550.0,48,Regular,1,5651.0,0,0.085,1
26,4966.0,24,Formal,17752.0,12,Bueno,1,6142.0,1,0.298,0
29,2791.0,26,Formal,5831.0,48,Malo,3,703.0,0,0.044,1
33,2555.0,14,Independiente,17285.0,36,Regular,5,1264.0,1,0.188,1
53,4061.0,15,Independiente,6346.0,12,Bueno,0,6318.0,1,0.13,0
64,4255.0,8,Independiente,8818.0,48,Bueno,1,7426.0,1,0.043,0
34,5264.0,15,Independiente,2650.0,24,Bueno,5,3840.0,0,0.021,0
54,2674.0,21,Formal,15264.0,48,Regular,4,648.0,1,0.119,1
24,3034.0,21,Formal,6163.0,48,Bueno,3,1922.0,0,0.042,0
21,7692.0,29,Independiente,3002.0,60,Bueno,2,7028.0,0,0.007,0
23,5725.0,17,Formal,6892.0,48,Regular,2,3096.0,1,0.025,0
66,3812.0,10,Independiente,1399.0,24,Bueno,1,4194.0,0,0.015,1
49,6074.0,2,Independiente,10650.0,36,Bueno,4,87.0,0,0.049,0
60,2678.0,20,Formal,13717.0,36,Regular,3,3936.0,0,0.142,1
22,3649.0,24,Informal,3969.0,24,Bueno,4,5548.0,1,0.045,0
22,1211.0,16,Formal,3880.0,36,Regular,5,1708.0,1,0.089,1
62,4242.0,27,Independiente,10220.0,24,Bueno,0,2317.0,0,0.1,0
26,3495.0,9,Informal,10923.0,36,Bueno,5,3978.0,1,0.087,0
28,3541.0,1,Independiente,5066.0,24,Bueno,1,2328.0,0,0.06,0
46,5163.0,18,Independiente,4303.0,12,Bueno,1,3618.0,1,0.069,0
50,5755.0,3,Independiente,12385.0,60,Malo,2,7346.0,0,0.036,0
32,3357.0,2,Formal,2818.0,48,Bueno,1,5097.0,1,0.017,0
42,2355.0,21,Independiente,5641.0,24,Bueno,2,3523.0,0,0.1,0
54,2175.0,13,Independiente,4236.0,12,Malo,4,905.0,0,0.162,0
42,1760.0,18,Formal,10133.0,48,Bueno,1,2085.0,1,0.12,0
39,7177.0,22,Formal,4442.0,24,Malo,3,3450.0,0,0.026,0
24,5172.0,11,Informal,13307.0,36,Bueno,2,5851.0,0,0.071,1
43,4745.0,18,Formal,5514.0,48,Bueno,1,3136.0,0,0.024,0
60,3195.0,16,Informal,9133.0,24,Bueno,0,4543.0,1,0.119,1
51,3188.0,17,Formal,4493.0,24,Bueno,5,5380.0,0,0.059,1
64,5828.0,21,Formal,8174.0,12,Malo,0,3042.0,1,0.117,0
27,2078.0,11,Independiente,4841.0,24,Malo,3,3250.0,1,0.097,0
21,3411.0,15,Independiente,3747.0,36,Regular,1,4543.0,1,0.031,1
47,6150.0,17,Formal,10888.0,24,Bueno,5,6266.0,0,0.074,0
29,3409.0,4,Formal,4417.0,60,Bueno,0,3221.0,1,0.022,0
50,5071.0,6,Formal,4466.0,48,Bueno,2,2915.0,1,0.018,0
65,3869.0,2,Independiente,7771.0,24,Bueno,3,1416.0,0,0.084,0
37,1334.0,5,Formal,8549.0,36,Bueno,5,200.0,1,0.178,0
47,3808.0,13,Independiente,3662.0,24,Bueno,0,4883.0,0,0.04,1
54,4092.0,28,Formal,9679.0,24,Bueno,4,1638.0,0,0.099,0
28,3698.0,27,Formal,4640.0,36,Regular,0,3297.0,0,0.035,0
64,2509.0,22,Formal,3105.0,12,Bueno,1,4019.0,1,0.103,0
30,3714.0,16,Formal,6104.0,24,Bueno,5,4486.0,0,0.068,1
60,1801.0,6,Independiente,6049.0,12,Bueno,2,549.0,1,0.28,0
53,3395.0,10,Informal,9234.0,24,Regular,3,4488.0,1,0.113,1
27,5225.0,22,Formal,19457.0,36,Regular,2,2021.0,1,0.103,1
56,7020.0,27,Formal,7694.0,60,Bueno,5,9855.0,0,0.018,0
30,6559.0,28,Informal,9952.0,36,Malo,0,917.0,0,0.042,1
50,2651.0,11,Formal,2604.0,60,Regular,5,676.0,1,0.016,0
68,2211.0,14,Formal,13656.0,36,Bueno,1,3718.0,1,0.172,1
67,4242.0,15,Independiente,6694.0,24,Bueno,3,2140.0,0,0.066,1
63,3992.0,1,Formal,3269.0,48,Malo,1,1082.0,1,0.017,1
45,4929.0,3,Formal,13368.0,12,Bueno,4,1907.0,0,0.226,0
48,3095.0,1,Informal,6862.0,12,Bueno,4,2012.0,1,0.185,0
35,4038.0,22,Independiente,12170.0,60,Bueno,0,6088.0,1,0.05,0
66,3957.0,6,Independiente,20632.0,36,Bueno,1,1086.0,0,0.145,0
44,3439.0,21,Formal,2782.0,60,Regular,4,98.0,0,0.013,0
58,2023.0,11,Formal,4524.0,12,Regular,3,3150.0,1,0.186,0
38,5196.0,23,Informal,10984.0,48,Regular,3,2803.0,1,0.044,1
57,4253.0,3,Informal,7133.0,24,Regular,2,589.0,0,0.07,1
31,5335.0,9,Informal,1481.0,24,Regular,4,267.0,0,0.012,0
56,5826.0,6,Formal,5714.0,48,Bueno,5,9434.0,0,0.02,0
23,3827.0,13,Informal,6264.0,36,Malo,0,3604.0,0,0.045,1
26,5209.0,16,Formal,6867.0,36,Bueno,4,5724.0,1,0.037,0
38,7086.0,5,Independiente,4425.0,48,Bueno,5,7858.0,1,0.013,0
44,7988.0,20,Independiente,15584.0,48,Malo,1,7508.0,1,0.041,1
55,4449.0,28,Formal,2606.0,12,Malo,2,6160.0,1,0.049,0
38,4581.0,1,Formal,8859.0,24,Bueno,3,7471.0,0,0.081,0
21,4420.0,2,Independiente,5100.0,60,Bueno,4,5100.0,1,0.019,0
36,4863.0,28,Informal,4881.0,36,Bueno,4,7387.0,0,0.028,0
42,5728.0,19,Formal,14443.0,36,Regular,5,99.0,1,0.07,0
47,4385.0,27,Formal,6070.0,12,Bueno,3,3790.0,0,0.115,0
52,7801.0,21,Independiente,8888.0,12,Bueno,5,8482.0,0,0.095,0
33,7354.0,21,Formal,11401.0,60,Bueno,3,2664.0,0,0.026,0
50,4088.0,4,Formal,7323.0,36,Malo,1,1180.0,1,0.05,1
51,4078.0,15,Formal,14555.0,48,Malo,4,1000.0,0,0.074,1
59,3342.0,10,Formal,3063.0,24,Malo,2,1713.0,0,0.038,1
46,4963.0,25,Formal,9197.0,24,Regular,3,7356.0,0,0.077,0
60,3554.0,1,Informal,19573.0,36,Bueno,3,177.0,0,0.153,0
31,3284.0,0,Informal,8760.0,48,Bueno,0,3561.0,1,0.056,0
55,4921.0,16,Independiente,2243.0,24,Bueno,3,604.0,0,0.019,1
23,2596.0,29,Formal,9381.0,24,Bueno,0,2772.0,0,0.151,1
26,5766.0,29,Independiente,15938.0,36,Regular,2,2618.0,1,0.077,0
63,4997.0,17,Formal,5758.0,12,Bueno,3,1415.0,1,0.096,0
44,7200.0,12,Independiente,5716.0,24,Malo,3,6037.0,1,0.033,1
51,4479.0,8,Formal,10736.0,36,Bueno,0,1863.0,0,0.067,1
50,5293.0,29,Independiente,9659.0,12,Bueno,5,3604.0,0,0.152,0
55,1523.0,5,Formal,7479.0,36,Regular,4,1735.0,0,0.136,0
33,5558.0,3,Informal,4618.0,12,Regular,1,9366.0,0,0.069,1
29,6354.0,15,Independiente,5390.0,48,Bueno,2,7066.0,1,0.018,0
23,4291.0,11,Formal,3823.0,48,Regular,0,3916.0,0,0.019,1
63,3333.0,14,Informal,2092.0,48,Regular,2,3342.0,1,0.013,0
31,4519.0,27,Formal,13662.0,36,Bueno,4,3840.0,0,0.084,1
49,5764.0,8,Formal,11065.0,36,Bueno,5,5839.0,0,0.053,0
43,6060.0,26,Independiente,10451.0,24,Malo,3,6219.0,0,0.072,1
28,2030.0,6,Independiente,10340.0,36,Bueno,1,1798.0,1,0.141,0
41,10636.0,9,Formal,6382.0,12,Bueno,5,15093.0,0,0.05,0
25,3290.0,0,Formal,5888.0,48,Bueno,3,2314.0,0,0.037,1
29,5328.0,20,Formal,3289.0,12,Bueno,4,1041.0,1,0.051,0
27,6635.0,25,Formal,11590.0,36,Malo,4,7680.0,0,0.049,1
61,3945.0,26,Formal,26023.0,36,Bueno,2,5653.0,0,0.183,1
48,6153.0,5,Formal,9153.0,36,Regular,0,8639.0,0,0.041,1
66,2023.0,23,Independiente,12532.0,24,Regular,3,918.0,1,0.258,0
42,1740.0,4,Independiente,12560.0,36,Bueno,5,2026.0,1,0.201,1
30,6242.0,18,Independiente,16520.0,36,Regular,5,11220.0,0,0.074,1
50,5943.0,21,Informal,4258.0,60,Malo,5,1119.0,0,0.012,0
66,4734.0,4,Formal,2635.0,36,Malo,2,4455.0,0,0.015,1
47,5771.0,3,Formal,8125.0,24,Regular,5,3172.0,1,0.059,0
21,7434.0,2,Formal,6730.0,48,Bueno,0,10588.0,0,0.019,1
35,6718.0,21,Formal,24770.0,12,Bueno,1,3927.0,0,0.307,0
66,4033.0,18,Independiente,3860.0,24,Bueno,3,5325.0,0,0.04,0
46,4503.0,3,Formal,19410.0,12,Regular,1,1301.0,1,0.359,1
67,3772.0,15,Independiente,6770.0,36,Bueno,0,455.0,0,0.05,1
45,3589.0,23,Informal,3582.0,36,Regular,1,673.0,0,0.028,1
21,5546.0,7,Formal,17408.0,36,Regular,5,2598.0,1,0.087,1
63,3757.0,18,Formal,4299.0,48,Bueno,2,5745.0,1,0.024,0
58,5541.0,8,Independiente,12576.0,36,Malo,1,1500.0,0,0.063,0
56,3943.0,7,Independiente,8261.0,24,Bueno,3,237.0,0,0.087,0
68,4164.0,11,Formal,19371.0,36,Bueno,2,6397.0,1,0.129,0
30,2952.0,10,Independiente,14115.0,48,Regular,2,1992.0,0,0.1,1
65,5485.0,14,Formal,6666.0,36,Bueno,5,5813.0,0,0.034,0
32,1977.0,6,Independiente,17459.0,36,Bueno,3,298.0,0,0.245,1
68,6334.0,11,Independiente,9809.0,36,Malo,0,10345.0,1,0.043,1
30,9009.0,18,Formal,7597.0,36,Malo,5,8180.0,0,0.023,1
47,4220.0,11,Formal,8158.0,24,Regular,0,680.0,0,0.081,0
59,4148.0,19,Independiente,12856.0,48,Bueno,4,4732.0,1,0.065,1
